,timestamp,open,high,low,close
0,2021-07-26 17:33:00,1.18117,1.1812,1.181,1.18116
1,2021-07-26 17:32:00,1.18117,1.1812,1.181,1.18117
2,2021-07-26 17:31:00,1.18123,1.18123,1.181,1.1811
3,2021-07-26 17:30:00,1.18116,1.18123,1.181,1.181
4,2021-07-26 17:29:00,1.18119,1.18122,1.181,1.18114
5,2021-07-26 17:28:00,1.18114,1.18121,1.181,1.181
6,2021-07-26 17:27:00,1.18114,1.18117,1.181,1.181
7,2021-07-26 17:26:00,1.1812,1.1812,1.181,1.18116
8,2021-07-26 17:25:00,1.18112,1.18124,1.181,1.18119
9,2021-07-26 17:24:00,1.18111,1.18114,1.181,1.18113
10,2021-07-26 17:23:00,1.18109,1.18114,1.181,1.18111
11,2021-07-26 17:22:00,1.181,1.1812,1.1809,1.181
12,2021-07-26 17:21:00,1.18114,1.18117,1.181,1.18114
13,2021-07-26 17:20:00,1.18114,1.1812,1.1809,1.181
14,2021-07-26 17:19:00,1.18109,1.18114,1.181,1.181
15,2021-07-26 17:18:00,1.18112,1.18117,1.1809,1.18109
16,2021-07-26 17:17:00,1.18112,1.18114,1.1809,1.18112
17,2021-07-26 17:16:00,1.1811,1.18113,1.1809,1.181
18,2021-07-26 17:15:00,1.18107,1.18111,1.1808,1.181
19,2021-07-26 17:14:00,1.18107,1.1811,1.1809,1.18107
20,2021-07-26 17:13:00,1.18112,1.18117,1.1809,1.181
21,2021-07-26 17:12:00,1.18117,1.1812,1.1809,1.18113
22,2021-07-26 17:11:00,1.18114,1.18121,1.181,1.18117
23,2021-07-26 17:10:00,1.18117,1.1812,1.1809,1.18116
24,2021-07-26 17:09:00,1.18123,1.18123,1.181,1.18117
25,2021-07-26 17:08:00,1.1812,1.18127,1.181,1.181
26,2021-07-26 17:07:00,1.18124,1.1813,1.181,1.18126
27,2021-07-26 17:06:00,1.18121,1.18131,1.181,1.1812
28,2021-07-26 17:05:00,1.1812,1.18127,1.181,1.18123
29,2021-07-26 17:04:00,1.18129,1.18133,1.1809,1.1811
30,2021-07-26 17:03:00,1.18129,1.18131,1.1811,1.18128
31,2021-07-26 17:02:00,1.18126,1.18133,1.181,1.1813
32,2021-07-26 17:01:00,1.18121,1.1813,1.1811,1.1811
33,2021-07-26 17:00:00,1.18121,1.18124,1.181,1.18123
34,2021-07-26 16:59:00,1.18117,1.18123,1.181,1.18123
35,2021-07-26 16:58:00,1.18117,1.18134,1.1809,1.18116
36,2021-07-26 16:57:00,1.18117,1.18122,1.1809,1.18117
37,2021-07-26 16:56:00,1.181,1.1812,1.181,1.18117
38,2021-07-26 16:55:00,1.18114,1.1812,1.1809,1.18117
39,2021-07-26 16:54:00,1.18114,1.18116,1.1809,1.181
40,2021-07-26 16:53:00,1.181,1.18114,1.1809,1.1809
41,2021-07-26 16:52:00,1.18112,1.18116,1.1809,1.18107
42,2021-07-26 16:51:00,1.18117,1.1812,1.1809,1.181
43,2021-07-26 16:50:00,1.181,1.18121,1.181,1.18117
44,2021-07-26 16:49:00,1.18104,1.18106,1.1808,1.18105
45,2021-07-26 16:48:00,1.18104,1.18105,1.1809,1.1809
46,2021-07-26 16:47:00,1.18104,1.18106,1.1808,1.18103
47,2021-07-26 16:46:00,1.18103,1.1811,1.1808,1.18105
48,2021-07-26 16:45:00,1.18102,1.1811,1.1809,1.18104
49,2021-07-26 16:44:00,1.18099,1.18103,1.1809,1.18102
50,2021-07-26 16:43:00,1.18099,1.18103,1.1809,1.181
51,2021-07-26 16:42:00,1.18093,1.181,1.1808,1.18097
52,2021-07-26 16:41:00,1.18099,1.181,1.1808,1.18094
53,2021-07-26 16:40:00,1.18099,1.18102,1.1808,1.18097
54,2021-07-26 16:39:00,1.18102,1.18105,1.1808,1.18097
55,2021-07-26 16:38:00,1.18099,1.18103,1.1809,1.18102
56,2021-07-26 16:37:00,1.181,1.181,1.1808,1.18097
57,2021-07-26 16:36:00,1.18104,1.18106,1.1808,1.1808
58,2021-07-26 16:35:00,1.18093,1.18106,1.1808,1.18102
59,2021-07-26 16:34:00,1.18097,1.18097,1.1807,1.18092
60,2021-07-26 16:33:00,1.18099,1.181,1.1808,1.18096
61,2021-07-26 16:32:00,1.18095,1.181,1.1808,1.18095
62,2021-07-26 16:31:00,1.18089,1.18095,1.1807,1.18094
63,2021-07-26 16:30:00,1.18077,1.1809,1.1807,1.18088
64,2021-07-26 16:29:00,1.18086,1.18086,1.1806,1.1806
65,2021-07-26 16:28:00,1.18087,1.1809,1.1807,1.1808
66,2021-07-26 16:27:00,1.18086,1.1809,1.1807,1.18083
67,2021-07-26 16:26:00,1.1809,1.18094,1.1807,1.1808
68,2021-07-26 16:25:00,1.18094,1.18102,1.1808,1.1809
69,2021-07-26 16:24:00,1.18085,1.18097,1.1807,1.1808
70,2021-07-26 16:23:00,1.1808,1.1809,1.1806,1.18083
71,2021-07-26 16:22:00,1.18075,1.18087,1.1806,1.18083
72,2021-07-26 16:21:00,1.18088,1.1809,1.1805,1.18072
73,2021-07-26 16:20:00,1.18093,1.181,1.1807,1.18089
74,2021-07-26 16:19:00,1.1809,1.18104,1.1808,1.1809
75,2021-07-26 16:18:00,1.1809,1.1811,1.1808,1.18103
76,2021-07-26 16:17:00,1.18116,1.1812,1.1809,1.18106
77,2021-07-26 16:16:00,1.1811,1.1812,1.181,1.181
78,2021-07-26 16:15:00,1.1811,1.18113,1.1809,1.1811
79,2021-07-26 16:14:00,1.18107,1.18117,1.1809,1.18107
80,2021-07-26 16:13:00,1.18087,1.18107,1.1807,1.18107
81,2021-07-26 16:12:00,1.18083,1.1809,1.1806,1.1808
82,2021-07-26 16:11:00,1.18083,1.18083,1.1806,1.1808
83,2021-07-26 16:10:00,1.1809,1.18092,1.1807,1.1807
84,2021-07-26 16:09:00,1.18097,1.18099,1.1807,1.1807
85,2021-07-26 16:08:00,1.18097,1.181,1.1808,1.18097
86,2021-07-26 16:07:00,1.18099,1.18099,1.1807,1.18097
87,2021-07-26 16:06:00,1.18094,1.181,1.1808,1.181
88,2021-07-26 16:05:00,1.18103,1.18105,1.1808,1.18092
89,2021-07-26 16:04:00,1.1811,1.18114,1.1808,1.18103
90,2021-07-26 16:03:00,1.18097,1.18113,1.1808,1.18113
91,2021-07-26 16:02:00,1.18086,1.18107,1.1807,1.18097
92,2021-07-26 16:01:00,1.18083,1.1809,1.1807,1.1808
93,2021-07-26 16:00:00,1.18099,1.18102,1.1808,1.18095
94,2021-07-26 15:59:00,1.18097,1.18104,1.1807,1.18097
95,2021-07-26 15:58:00,1.18097,1.18103,1.1807,1.18099
96,2021-07-26 15:57:00,1.18097,1.181,1.1807,1.18096
97,2021-07-26 15:56:00,1.18103,1.18106,1.1808,1.18099
98,2021-07-26 15:55:00,1.18107,1.1811,1.1809,1.1809
99,2021-07-26 15:54:00,1.18105,1.1811,1.1809,1.18107
100,2021-07-26 15:53:00,1.1809,1.18111,1.1809,1.18103
101,2021-07-26 15:52:00,1.18107,1.18111,1.1809,1.181
102,2021-07-26 15:51:00,1.18107,1.18111,1.1809,1.18105
103,2021-07-26 15:50:00,1.1811,1.18112,1.1809,1.1809
104,2021-07-26 15:49:00,1.18107,1.1812,1.1809,1.1811
105,2021-07-26 15:48:00,1.18097,1.1811,1.1808,1.18106
106,2021-07-26 15:47:00,1.18097,1.18102,1.1807,1.18099
107,2021-07-26 15:46:00,1.18099,1.181,1.1808,1.18096
108,2021-07-26 15:45:00,1.18097,1.181,1.1807,1.18097
109,2021-07-26 15:44:00,1.18096,1.18097,1.1807,1.1809
110,2021-07-26 15:43:00,1.1811,1.18112,1.1808,1.18097
111,2021-07-26 15:42:00,1.18119,1.18121,1.1809,1.1811
