,timestamp,open,high,low,close
174,2020-11-17,90.574,90.9806,90.1916,90.421
175,2020-11-16,91.46,91.671,90.121,90.219
176,2020-11-13,91.15,91.8763,90.693,91.568
177,2020-11-12,90.592,91.451,90.227,91.224
178,2020-11-11,90.317,90.839,89.5674,90.72
179,2020-11-10,90.129,90.8134,89.819,90.284
180,2020-11-09,91.9,92.187,89.7199,90.081
181,2020-11-06,90.785,92.4769,90.303,92.271
182,2020-11-05,90.865,92.4185,90.6343,90.822
183,2020-11-04,92.569,93.102,90.6227,90.788
184,2020-11-03,93.352,93.929,92.6315,92.734
185,2020-11-02,92.4116,94.1151,91.8642,93.529
186,2020-10-30,91.887,92.8519,91.768,92.509
187,2020-10-29,92.899,93.3736,91.829,91.927
188,2020-10-28,90.976,93.085,90.633,92.701
189,2020-10-27,90.226,91.314,90.016,90.9471
190,2020-10-26,90.352,90.615,89.7788,90.093
191,2020-10-23,90.4205,90.7319,90.0745,90.19
192,2020-10-22,90.9049,91.881,90.2398,90.4235
193,2020-10-21,91.3634,91.5664,90.7636,90.897
194,2020-10-20,91.2546,92.1532,90.929,91.3774
195,2020-10-19,91.0932,91.733,90.845,91.056
196,2020-10-16,91.1909,91.7748,91.0537,91.099
197,2020-10-15,91.246,91.827,90.938,91.296
198,2020-10-14,90.3523,91.2915,90.3105,91.092
199,2020-10-13,91.0146,91.2217,90.277,90.3837
200,2020-10-12,90.7688,91.1442,90.48,90.938
201,2020-10-09,90.8423,91.1792,90.4587,90.79
202,2020-10-08,91.7483,91.8411,90.778,90.778
203,2020-10-07,91.9338,92.3295,91.6023,91.721
204,2020-10-06,91.9166,92.6675,91.5783,91.9971
205,2020-10-05,91.6321,92.7387,91.2199,91.8908
206,2020-10-02,90.4241,92.221,90.268,91.604
207,2020-10-01,90.904,91.329,90.054,90.546
208,2020-09-30,92.6733,93.1143,90.833,91.081
209,2020-09-29,92.094,93.2892,91.853,92.771
210,2020-09-28,90.9723,92.4035,90.6911,92.211
211,2020-09-25,89.723,91.2426,89.417,90.835
212,2020-09-24,89.4771,90.2203,89.206,89.8083
213,2020-09-23,88.752,89.987,88.565,89.4426
214,2020-09-22,90.03,90.03,88.722,88.9255
215,2020-09-21,89.3145,90.3789,89.175,90.066
216,2020-09-18,88.702,89.7454,88.483,89.615
217,2020-09-17,88.3805,89.162,87.953,88.85
218,2020-09-16,89.2687,89.2724,88.165,88.4057
219,2020-09-15,89.22,89.533,88.6627,89.03
220,2020-09-14,88.5695,89.6444,88.3473,89.379
221,2020-09-11,88.865,89.051,88.4629,88.593
222,2020-09-10,88.816,89.456,88.525,88.772
223,2020-09-09,89.714,89.988,88.612,88.8558
224,2020-09-08,89.4355,90.2386,89.286,89.714
225,2020-09-07,89.1372,90.0738,88.834,89.366
226,2020-09-04,89.2155,89.4159,88.7013,89.13
227,2020-09-03,89.359,89.5457,88.594,89.101
228,2020-09-02,87.3435,89.6145,87.3133,89.446
229,2020-09-01,88.094,88.651,87.434,87.537
230,2020-08-31,88.083,88.993,87.5336,88.088
231,2020-08-28,88.61,89.157,87.9127,88.156
232,2020-08-27,89.485,89.511,88.258,88.626
233,2020-08-26,89.0365,89.7725,88.8632,89.491
234,2020-08-25,87.958,89.3961,87.696,89.0411
235,2020-08-24,88.0502,88.436,87.6643,87.749
236,2020-08-21,87.522,88.26,87.3496,88.195
237,2020-08-20,86.75,87.8441,86.6111,87.523
238,2020-08-19,87.273,87.784,86.313,86.7137
239,2020-08-18,87.313,87.644,86.7389,87.261
240,2020-08-17,86.409,87.513,86.1804,87.313
241,2020-08-14,86.038,86.8,85.979,86.294
242,2020-08-13,87.001,87.233,85.942,86.0001
243,2020-08-12,85.7505,87.029,85.6269,87.018
244,2020-08-11,86.183,86.388,85.5784,85.7465
245,2020-08-10,86.652,87.0898,85.883,86.359
246,2020-08-07,87.04,87.342,86.412,86.928
247,2020-08-06,86.251,87.857,86.186,87.014
248,2020-08-05,86.4905,86.821,86.2144,86.498
249,2020-08-04,85.766,87.2506,85.7452,86.603
250,2020-08-03,87.371,87.6459,85.752,85.909
251,2020-07-31,87.133,88.0008,86.788,87.39
252,2020-07-30,85.4251,87.208,85.2935,87.145
253,2020-07-29,84.8549,85.8523,84.7135,85.4289
254,2020-07-28,84.15,85.1866,83.721,84.873
255,2020-07-27,83.587,84.4632,83.4862,84.003
256,2020-07-24,82.536,83.6211,82.464,83.398
257,2020-07-23,82.36,82.9003,82.0165,82.524
258,2020-07-22,81.374,82.5651,81.335,82.189
259,2020-07-21,81.557,81.834,80.8088,81.367
260,2020-07-20,81.853,82.555,81.4489,81.581
261,2020-07-17,81.3498,82.2664,81.236,82.121
262,2020-07-16,80.882,81.5562,80.598,81.487
263,2020-07-15,80.784,81.2995,80.5379,80.845
264,2020-07-14,80.454,81.1382,80.132,81.072
265,2020-07-13,79.913,80.5909,79.8222,80.234
266,2020-07-10,79.916,80.465,79.66,79.988
267,2020-07-09,80.772,81.053,79.7542,79.891
268,2020-07-08,80.314,80.8674,80.0833,80.554
269,2020-07-07,80.976,81.6074,80.157,80.522
270,2020-07-06,80.274,81.554,79.9073,80.9881
271,2020-07-03,78.945,80.561,78.816,80.33
272,2020-07-02,79.469,79.79,78.904,78.942
273,2020-07-01,79.842,80.025,79.348,79.475
274,2020-06-30,78.8112,80.1474,78.4881,79.8536
275,2020-06-29,78.304,79.1899,78.081,78.77
276,2020-06-26,77.3708,78.3646,77.2313,78.265
277,2020-06-25,78.004,78.35,77.2778,77.376
278,2020-06-24,77.6383,78.4585,77.5904,78.002
279,2020-06-23,77.6776,78.249,77.4849,77.6467
280,2020-06-22,77.852,78.057,77.487,77.7413
281,2020-06-19,78.26,78.463,77.4612,77.5
282,2020-06-18,78.218,78.513,77.8098,78.247
283,2020-06-17,78.203,78.57,78.0279,78.097
284,2020-06-16,78.818,79.2014,77.8949,78.195
285,2020-06-15,78.265,79.2604,78.247,78.8046
286,2020-06-12,79.039,79.485,78.0329,78.665
287,2020-06-11,77.704,79.545,77.6421,79.016
288,2020-06-10,77.695,78.318,77.54,77.7399
289,2020-06-09,76.9217,78.063,76.7416,77.702
290,2020-06-08,77.092,77.5055,76.8286,76.9166
291,2020-06-05,78.19,78.3632,77.0999,77.402
292,2020-06-04,76.921,78.5728,76.558,78.181
293,2020-06-03,76.6721,77.2625,76.3082,76.645
294,2020-06-02,76.729,77.1442,76.5034,76.6771
295,2020-06-01,77.668,78.219,76.7037,76.754
296,2020-05-29,77.702,78.7307,77.683,77.929
297,2020-05-28,77.837,78.3787,77.6789,77.685
298,2020-05-27,77.737,78.4951,77.3557,77.809
299,2020-05-26,77.9074,78.137,77.408,77.6259
300,2020-05-25,77.892,78.3415,77.404,77.9663
301,2020-05-22,77.448,78.5964,77.345,77.904
302,2020-05-21,77.986,78.306,77.441,77.463
303,2020-05-20,78.976,79.464,77.792,78.0638
304,2020-05-19,79.199,79.5471,78.9635,78.993
305,2020-05-18,79.553,79.897,78.6941,79.2161
306,2020-05-15,79.73,79.898,78.9448,79.336
307,2020-05-14,79.879,80.3423,79.1783,79.723
308,2020-05-13,79.7628,80.3716,79.4002,79.859
309,2020-05-12,79.595,80.0224,79.1342,79.7272
310,2020-05-11,79.491,79.9931,79.1887,79.324
311,2020-05-08,79.81,80.465,79.1914,79.486
312,2020-05-07,80.538,80.566,79.2729,80.097
313,2020-05-06,79.685,81.121,79.2896,80.565
314,2020-05-05,81.499,81.662,79.684,79.716
315,2020-05-04,82.681,83.0285,81.4092,81.4837
316,2020-05-01,81.384,83.4327,81.093,82.598
317,2020-04-30,79.3471,81.6005,78.9323,81.359
318,2020-04-29,80.372,80.575,79.2859,79.3459
319,2020-04-28,80.252,80.944,79.826,80.369
320,2020-04-27,80.568,81.0294,79.7287,80.283
321,2020-04-24,80.339,80.794,79.7507,80.553
322,2020-04-23,82.109,82.151,80.0755,80.147
323,2020-04-22,83.632,84.342,81.297,82.119
324,2020-04-21,81.9646,84.181,81.488,83.509
325,2020-04-20,80.506,82.0663,80.136,81.9739
326,2020-04-17,79.9044,80.845,79.3721,80.313
327,2020-04-16,81.468,81.72,79.8581,79.8993
328,2020-04-15,80.223,82.1418,79.8262,81.689
329,2020-04-14,80.054,80.5437,79.541,80.137
330,2020-04-13,80.499,80.845,79.613,80.053
331,2020-04-10,80.977,81.366,80.0679,80.657
332,2020-04-09,81.322,81.6496,79.6392,80.982
333,2020-04-08,82.127,82.365,81.2195,81.303
334,2020-04-07,81.749,82.6895,81.4863,82.125
335,2020-04-06,83.399,83.691,81.768,81.768
336,2020-04-03,83.5702,84.451,82.5436,82.605
337,2020-04-02,86.226,86.484,83.5512,83.6014
338,2020-04-01,86.349,87.0686,85.7774,86.1904
339,2020-03-31,87.588,87.943,85.3819,86.279
340,2020-03-30,88.091,88.9579,87.48,87.7
341,2020-03-27,85.2617,87.927,85.168,87.699
342,2020-03-26,85.0486,86.1632,84.6276,85.2694
343,2020-03-25,84.5334,85.7303,83.3825,85.0701
344,2020-03-24,85.3394,86.037,84.043,84.5373
345,2020-03-23,85.3862,87.3773,85.0532,85.331
346,2020-03-20,84.9304,85.5965,83.1914,85.311
347,2020-03-19,88.263,89.476,83.7681,84.164
348,2020-03-18,82.54,90.0944,82.228,88.507
349,2020-03-17,82.9471,83.484,81.7269,82.4208
350,2020-03-16,82.299,84.3298,80.488,83.075
351,2020-03-13,83.6367,83.962,79.9112,80.471
352,2020-03-12,81.7448,84.808,81.092,83.6367
353,2020-03-11,80.5814,82.554,79.9308,81.813
354,2020-03-10,85.5979,85.5979,79.807,80.4139
355,2020-03-09,82.2678,86.4577,81.3402,85.5842
356,2020-03-06,75.9465,77.7773,75.4231,77.358
357,2020-03-05,73.6592,76.026,73.4053,75.8547
358,2020-03-04,73.8309,74.064,72.826,73.6559
359,2020-03-03,73.7046,74.175,73.0135,73.9835
360,2020-03-02,74.2459,74.9879,73.1978,73.6602
361,2020-02-28,72.9599,74.7124,72.7492,73.587
362,2020-02-27,71.2163,73.0586,71.1088,72.986
363,2020-02-26,70.9787,71.5528,70.5302,71.1671
364,2020-02-25,70.8661,71.2995,70.1551,71.0459
365,2020-02-24,69.5653,71.2523,69.5247,70.8116
366,2020-02-21,69.143,69.9631,69.0749,69.506
367,2020-02-20,68.6628,69.3821,68.5013,69.2028
368,2020-02-19,68.8506,69.015,68.4617,68.6486
369,2020-02-18,68.7707,69.4075,68.6201,68.9392
370,2020-02-17,68.8468,69.133,68.4541,68.7732
371,2020-02-14,68.9852,69.042,68.6347,68.784
372,2020-02-13,68.7129,69.412,68.619,69.003
373,2020-02-12,69.1131,69.22,68.5421,68.748
374,2020-02-11,69.9084,69.964,69.002,69.1194
375,2020-02-10,70.1049,70.2582,69.6455,69.8441
376,2020-02-07,69.507,70.4585,69.327,70.221
377,2020-02-06,69.144,69.7198,68.787,69.4798
378,2020-02-05,69.574,69.878,68.83,69.1122
379,2020-02-04,70.419,70.56,69.329,69.5609
380,2020-02-03,70.987,70.999,70.037,70.3967
381,2020-01-31,69.799,71.013,69.429,70.948
382,2020-01-30,68.88,70.072,68.765,69.706
383,2020-01-29,68.616,69.12,68.411,68.855
384,2020-01-28,69.402,69.5341,68.439,68.5939
385,2020-01-27,68.632,69.483,68.464,69.409
386,2020-01-24,68.477,68.659,68.036,68.452
387,2020-01-23,68.682,68.791,68.3526,68.4728
388,2020-01-22,68.548,68.824,68.332,68.621
389,2020-01-21,68.357,68.771,68.206,68.6115
390,2020-01-20,68.273,68.415,68.084,68.3376
391,2020-01-17,68.651,68.721,68.057,68.303
392,2020-01-16,68.437,68.894,68.234,68.6198
393,2020-01-15,68.393,68.852,68.175,68.4214
394,2020-01-14,68.158,68.49,67.9658,68.3715
395,2020-01-13,67.882,68.376,67.66,68.1608
396,2020-01-10,68.096,68.13,67.59,67.863
397,2020-01-09,68.022,68.237,67.744,68.0618
398,2020-01-08,69.082,69.294,67.798,67.9908
399,2020-01-07,69.186,69.3293,68.833,69.032
400,2020-01-06,69.399,69.594,69.033,69.1705
401,2020-01-03,68.925,69.414,68.814,69.284
402,2020-01-02,69.348,69.698,68.845,68.874
403,2020-01-01,69.452,69.452,68.821,69.3322
404,2019-12-31,69.446,69.988,69.357,69.379
405,2019-12-30,69.413,69.622,68.911,69.39
406,2019-12-27,69.029,69.647,68.743,69.647
407,2019-12-26,68.486,69.095,68.347,68.946
408,2019-12-25,68.686,68.728,68.16,68.531
409,2019-12-24,69.106,69.207,68.534,68.69
410,2019-12-23,69.111,69.489,68.792,68.938
411,2019-12-20,69.355,69.431,68.733,68.953
412,2019-12-19,69.704,69.782,69.211,69.3444
413,2019-12-18,69.608,69.749,69.352,69.572
414,2019-12-17,69.606,69.968,69.385,69.617
415,2019-12-16,69.904,70.028,69.447,69.552
416,2019-12-13,70.153,70.25,69.437,69.882
417,2019-12-12,70.49,70.554,69.605,70.091
418,2019-12-11,70.43,70.59,70.24,70.4491
419,2019-12-10,70.307,70.525,70.096,70.4218
420,2019-12-09,70.458,70.602,70.196,70.2927
421,2019-12-06,70.73,70.84,70.226,70.383
422,2019-12-05,70.793,70.907,70.584,70.73
423,2019-12-04,71.033,71.15,70.628,70.704
424,2019-12-03,71.141,71.252,70.855,70.973
425,2019-12-02,70.879,71.202,70.695,71.073
426,2019-11-29,70.582,70.993,70.389,70.878
427,2019-11-28,70.382,70.664,70.286,70.5624
428,2019-11-27,70.525,70.525,70.253,70.305
429,2019-11-26,70.422,70.661,70.272,70.469
430,2019-11-25,70.354,70.537,70.179,70.3748
431,2019-11-22,70.464,70.589,70.21,70.373
432,2019-11-21,70.668,70.775,70.323,70.4541
433,2019-11-20,70.746,70.942,70.529,70.6367
434,2019-11-19,70.71,70.794,70.376,70.7252
435,2019-11-18,70.459,70.761,70.378,70.612
436,2019-11-15,70.46,70.725,70.249,70.48
437,2019-11-14,70.807,70.823,70.278,70.4387
438,2019-11-13,70.731,70.997,70.54,70.7839
439,2019-11-12,70.441,70.806,70.227,70.745
440,2019-11-11,70.3,70.591,70.037,70.4187
441,2019-11-08,70.181,70.618,70.051,70.301
442,2019-11-07,70.628,70.718,69.92,70.1707
443,2019-11-06,70.282,70.9,70.086,70.6042
444,2019-11-05,70.587,70.6832,70.124,70.2946
445,2019-11-04,70.778,70.9088,70.373,70.573
446,2019-11-01,71.513,71.611,70.705,70.946
447,2019-10-31,71.152,71.544,71.01,71.4975
448,2019-10-30,71.077,71.318,70.835,71.112
449,2019-10-29,70.751,71.109,70.522,71.0648
450,2019-10-28,70.8901,70.985,70.415,70.669
451,2019-10-25,71.129,71.182,70.498,70.745
452,2019-10-24,71.169,71.373,70.924,71.1134
453,2019-10-23,70.865,71.2,70.682,71.1451
454,2019-10-22,71.101,71.148,70.68,70.8409
455,2019-10-21,71.369,71.391,70.922,71.0772
456,2019-10-18,71.267,71.408,70.982,71.312
457,2019-10-17,70.995,71.456,70.697,71.135
458,2019-10-16,70.959,71.1835,70.717,70.9834
459,2019-10-15,70.885,71.059,70.659,70.9265
460,2019-10-14,70.845,71.045,70.576,70.8604
461,2019-10-11,70.892,71.017,70.575,70.882
462,2019-10-10,71.463,71.49,70.763,70.8832
463,2019-10-09,71.452,71.552,71.076,71.338
464,2019-10-08,71.285,71.846,71.072,71.4393
465,2019-10-07,70.988,71.38,70.847,71.2739
466,2019-10-04,71.455,71.486,70.763,70.979
467,2019-10-03,71.85,71.85,71.096,71.387
468,2019-10-02,71.306,72.3017,71.023,71.4732
469,2019-10-01,70.738,71.515,70.432,71.2736
470,2019-09-30,70.773,70.902,70.463,70.7263
471,2019-09-27,70.1431,70.8027,69.98,70.732
472,2019-09-26,70.251,70.51,69.999,70.1427
473,2019-09-25,70.543,70.806,70.106,70.2295
474,2019-09-24,70.1515,70.5831,69.862,70.422
475,2019-09-23,70.463,70.614,69.975,70.1534
476,2019-09-20,70.707,70.868,70.144,70.537
477,2019-09-19,70.839,71.088,70.439,70.699
478,2019-09-18,71.184,71.402,70.665,70.8139
479,2019-09-17,70.446,71.374,70.291,71.2163
480,2019-09-16,70.809,70.907,70.147,70.4208
481,2019-09-13,71.593,71.763,71.028,71.282
482,2019-09-12,72.092,72.114,70.88,71.5803
483,2019-09-11,72.301,72.352,71.757,72.0519
484,2019-09-10,72.421,72.436,71.984,72.2707
485,2019-09-09,72.521,72.56,72.031,72.4098
486,2019-09-06,73.048,73.0865,72.366,72.532
487,2019-09-05,73.035,73.126,72.589,73.0347
488,2019-09-04,73.267,73.322,72.787,72.971
489,2019-09-03,73.23,73.6092,72.929,73.2647
490,2019-09-02,73.417,73.541,73.011,73.1962
491,2019-08-30,73.572,73.618,73.122,73.312
492,2019-08-29,74.017,74.093,73.34,73.5421
493,2019-08-28,73.681,74.2585,73.528,73.9957
494,2019-08-27,73.359,73.991,73.14,73.6523
495,2019-08-26,73.885,73.885,73.114,73.294
496,2019-08-23,72.637,73.73,72.404,73.578
497,2019-08-22,72.947,73.076,72.548,72.6109
498,2019-08-21,73.735,73.8315,72.736,72.763
499,2019-08-20,74.211,74.2727,73.616,73.7175
500,2019-08-19,73.588,74.3994,73.418,74.1871
501,2019-08-16,73.483,73.8262,72.938,73.731
502,2019-08-15,73.638,74.248,73.094,73.4681
503,2019-08-14,72.561,73.705,72.341,73.621
504,2019-08-13,73.384,73.8771,72.352,72.392
505,2019-08-12,73.192,73.679,72.943,73.3924
506,2019-08-09,72.811,73.49,72.703,73.37
507,2019-08-08,73.266,73.387,72.619,72.7731
508,2019-08-07,73.117,73.802,72.591,73.2479
509,2019-08-06,73.805,74.403,72.555,73.1067
510,2019-08-05,72.316,73.792,72.072,73.7709
511,2019-08-02,71.266,72.621,71.082,72.461
512,2019-08-01,70.466,71.395,69.945,71.2069
513,2019-07-31,70.887,70.9,69.751,70.454
514,2019-07-30,70.717,71.024,70.46,70.794
515,2019-07-29,70.265,70.768,70.164,70.6957
516,2019-07-26,70.458,70.59,70.0862,70.11
517,2019-07-25,70.487,70.618,69.852,70.397
518,2019-07-24,70.481,70.783,70.13,70.4527
519,2019-07-23,70.642,70.746,70.336,70.4678
520,2019-07-22,70.774,70.961,70.413,70.6283
521,2019-07-19,70.719,71.2405,70.553,70.72
522,2019-07-18,70.651,70.973,70.423,70.7187
523,2019-07-17,70.625,70.7103,70.312,70.6286
524,2019-07-16,70.572,70.736,70.261,70.508
